OrderItemID,OrderID,MenuItemID,Quantity,PriceEach,LineTotal
4842,1960,7,1,3.25,3.25
4843,1960,5,1,4.0,4.0
4844,1960,7,1,3.25,3.25
4845,1960,5,1,4.0,4.0
4846,1961,2,1,4.5,4.5
4847,1961,6,1,2.75,2.75
4848,1962,6,1,2.75,2.75
4849,1962,3,1,4.25,4.25
4850,1962,8,1,6.5,6.5
4851,1963,5,1,4.0,4.0
4852,1964,4,1,5.25,5.25
4853,1964,4,1,5.25,5.25
4854,1965,2,1,4.5,4.5
4855,1965,7,1,3.25,3.25
4856,1965,4,1,5.25,5.25
4857,1966,2,1,4.5,4.5
4858,1966,9,1,7.0,7.0
4859,1966,1,1,3.0,3.0
4860,1966,10,1,4.75,4.75
4861,1967,8,1,6.5,6.5
4862,1967,4,1,5.25,5.25
4863,1968,1,1,3.0,3.0
4864,1968,7,1,3.25,3.25
4865,1969,6,1,2.75,2.75
4866,1969,7,1,3.25,3.25
4867,1969,2,1,4.5,4.5
4868,1969,8,1,6.5,6.5
4869,1970,3,1,4.25,4.25
4870,1971,7,1,3.25,3.25
4871,1971,2,1,4.5,4.5
4872,1971,9,1,7.0,7.0
4873,1972,7,1,3.25,3.25
4874,1972,6,1,2.75,2.75
4875,1973,5,1,4.0,4.0
4876,1973,10,1,4.75,4.75
4877,1973,2,1,4.5,4.5
4878,1974,6,1,2.75,2.75
4879,1974,10,1,4.75,4.75
4880,1974,6,1,2.75,2.75
4881,1974,3,1,4.25,4.25
4882,1975,9,1,7.0,7.0
4883,1976,7,1,3.25,3.25
4884,1976,9,1,7.0,7.0
4885,1977,4,1,5.25,5.25
4886,1977,3,1,4.25,4.25
4887,1977,3,1,4.25,4.25
4888,1977,4,1,5.25,5.25
4889,1978,4,1,5.25,5.25
4890,1979,1,1,3.0,3.0
4891,1979,5,1,4.0,4.0
4892,1979,3,1,4.25,4.25
4893,1980,1,1,3.0,3.0
4894,1980,6,1,2.75,2.75
4895,1980,4,1,5.25,5.25
4896,1981,9,1,7.0,7.0
4897,1982,4,1,5.25,5.25
4898,1983,10,1,4.75,4.75
4899,1983,2,1,4.5,4.5
4900,1983,1,1,3.0,3.0
4901,1983,7,1,3.25,3.25
4902,1984,4,1,5.25,5.25
4903,1984,2,1,4.5,4.5
4904,1984,3,1,4.25,4.25
4905,1985,1,1,3.0,3.0
4906,1985,7,1,3.25,3.25
4907,1985,9,1,7.0,7.0
4908,1986,8,1,6.5,6.5
4909,1986,7,1,3.25,3.25
4910,1986,9,1,7.0,7.0
4911,1986,3,1,4.25,4.25
4912,1987,5,1,4.0,4.0
4913,1987,9,1,7.0,7.0
4914,1988,5,1,4.0,4.0
4915,1988,4,1,5.25,5.25
4916,1988,8,1,6.5,6.5
4917,1989,4,1,5.25,5.25
4918,1989,6,1,2.75,2.75
4919,1990,1,1,3.0,3.0
4920,1990,10,1,4.75,4.75
4921,1990,1,1,3.0,3.0
4922,1990,9,1,7.0,7.0
4923,1991,10,1,4.75,4.75
4924,1991,3,1,4.25,4.25
4925,1991,1,1,3.0,3.0
4926,1992,10,1,4.75,4.75
4927,1992,10,1,4.75,4.75
4928,1992,10,-1,4.75,4.75
4929,1992,7,1,3.25,3.25
4930,1993,9,1,7.0,7.0
4931,1994,10,1,4.75,4.75
4932,1994,4,1,5.25,5.25
4933,1994,3,1,4.25,4.25
4934,1994,6,1,2.75,2.75
4935,1995,10,1,4.75,4.75
4936,1995,10,1,4.75,4.75
4937,1995,4,1,5.25,5.25
4938,1996,5,1,4.0,4.0
4939,1996,3,1,4.25,4.25
4940,1997,10,1,4.75,4.75
4941,1997,1,1,3.0,3.0
4942,1997,9,1,7.0,7.0
4943,1997,8,1,6.5,6.5
4944,1998,7,1,3.25,3.25
4945,1998,1,1,3.0,3.0
4946,1998,8,1,6.5,6.5
4947,1998,3,1,4.25,4.25
4948,1999,6,1,2.75,2.75
4949,1999,10,1,4.75,4.75
4950,2000,5,1,4.0,4.0
4951,2001,6,1,2.75,2.75
4952,2001,1,1,3.0,3.0
4953,2001,9,1,7.0,7.0
4954,2001,3,1,4.25,4.25
4955,2002,5,1,4.0,4.0
4956,2002,2,1,4.5,4.5
4957,2002,9,1,7.0,7.0
4958,2002,7,1,3.25,3.25
4959,2003,4,1,5.25,5.25
4960,2004,3,1,4.25,4.25
4961,2005,2,1,4.5,4.5
4962,2005,5,1,4.0,4.0
4963,2005,4,1,5.25,5.25
4964,2006,10,1,4.75,4.75
4965,2006,5,1,4.0,4.0
4966,2007,4,1,5.25,5.25
4967,2007,1,1,3.0,3.0
4968,2007,1,1,3.0,3.0
4969,2007,9,1,7.0,7.0
4970,2008,1,1,3.0,3.0
4971,2009,2,1,4.5,4.5
4972,2010,2,1,4.5,4.5
4973,2011,5,1,4.0,4.0
4974,2012,8,1,6.5,6.5
4975,2013,3,1,4.25,4.25
4976,2013,1,1,3.0,3.0
4977,2013,6,1,2.75,2.75
4978,2013,4,1,5.25,5.25
4979,2014,8,1,6.5,6.5
4980,2014,10,1,4.75,4.75
4981,2014,5,1,4.0,4.0
4982,2014,7,1,3.25,3.25
4983,2015,3,1,4.25,4.25
4984,2015,10,1,4.75,4.75
4985,2015,3,1,4.25,4.25
4986,2015,6,1,2.75,2.75
4987,2016,7,1,3.25,3.25
4988,2016,1,1,3.0,3.0
4989,2016,3,1,4.25,4.25
4990,2016,10,1,4.75,4.75
4991,2017,4,1,5.25,5.25
4992,2018,3,1,4.25,4.25
4993,2018,4,1,5.25,5.25
4994,2018,6,1,2.75,2.75
4995,2019,1,1,3.0,3.0
4996,2019,4,1,5.25,5.25
4997,2019,3,1,4.25,4.25
4998,2019,2,1,4.5,4.5
4999,2020,2,1,4.5,4.5
5000,2020,4,1,5.25,5.25
5001,2020,7,1,3.25,3.25
5002,2020,4,1,5.25,5.25
5003,2021,8,1,6.5,6.5
5004,2021,8,1,6.5,6.5
5005,2022,4,1,5.25,5.25
5006,2023,5,1,4.0,4.0
5007,2023,10,1,4.75,4.75
5008,2023,1,1,3.0,3.0
5009,2024,3,1,4.25,4.25
5010,2025,7,1,3.25,3.25
5011,2026,8,1,6.5,6.5
5012,2026,8,1,6.5,6.5
5013,2027,8,1,6.5,6.5
5014,2028,4,1,5.25,5.25
5015,2029,10,1,4.75,4.75
5016,2029,8,1,6.5,6.5
5017,2029,4,1,5.25,5.25
5018,2029,7,1,3.25,3.25
5019,2030,7,1,3.25,3.25
5020,2030,1,1,3.0,3.0
5021,2030,6,1,2.75,2.75
5022,2031,10,1,4.75,4.75
5023,2031,9,1,7.0,7.0
5024,2031,7,1,3.25,3.25
5025,2031,7,1,3.25,3.25
5026,2032,8,1,6.5,6.5
5027,2032,4,1,5.25,5.25
5028,2032,7,1,3.25,3.25
5029,2032,9,1,7.0,7.0
5030,2033,9,1,7.0,7.0
5031,2033,3,1,4.25,4.25
5032,2033,2,1,4.5,4.5
5033,2033,3,1,4.25,4.25
5034,2034,3,1,4.25,4.25
5035,2034,2,1,4.5,4.5
5036,2034,7,1,3.25,3.25
5037,2035,5,1,4.0,4.0
5038,2036,2,1,4.5,4.5
5039,2036,10,1,4.75,4.75
5040,2037,10,1,4.75,4.75
5041,2037,1,1,3.0,3.0
5042,2037,9,1,7.0,7.0
5043,2037,10,1,4.75,4.75
5044,2038,3,1,4.25,4.25
5045,2039,9,1,7.0,7.0
5046,2039,7,1,3.25,3.25
5047,2040,3,1,4.25,4.25
5048,2040,5,1,4.0,4.0
5049,2040,10,1,4.75,4.75
5050,2041,5,1,4.0,4.0
5051,2042,8,1,6.5,6.5
5052,2043,9,1,7.0,7.0
5053,2043,3,1,4.25,4.25
5054,2044,2,1,4.5,4.5
5055,2044,10,1,4.75,4.75
5056,2044,2,1,4.5,4.5
5057,2044,8,1,6.5,6.5
5058,2045,3,1,4.25,4.25
5059,2045,3,1,4.25,4.25
5060,2045,6,1,2.75,2.75
5061,2045,9,1,7.0,7.0
5062,2046,9,1,7.0,7.0
5063,2046,1,1,3.0,3.0
5064,2046,7,1,3.25,3.25
5065,2047,1,1,3.0,3.0
5066,2047,5,1,4.0,4.0
5067,2047,1,1,3.0,3.0
5068,2048,10,1,4.75,4.75
5069,2048,1,1,3.0,3.0
5070,2048,1,1,3.0,3.0
5071,2048,2,1,4.5,4.5
5072,2049,5,1,4.0,4.0
5073,2049,3,1,4.25,4.25
5074,2049,9,1,7.0,7.0
5075,2050,3,1,4.25,4.25
5076,2050,6,1,2.75,2.75
5077,2051,9,1,7.0,7.0
5078,2051,10,1,4.75,4.75
5079,2052,9,1,7.0,7.0
5080,2052,10,1,4.75,4.75
5081,2053,2,1,4.5,4.5
5082,2053,6,1,2.75,2.75
5083,2053,3,1,4.25,4.25
5084,2054,6,1,2.75,2.75
5085,2054,7,1,3.25,3.25
5086,2055,4,1,5.25,5.25
5087,2055,6,1,2.75,2.75
5088,2056,4,1,5.25,5.25
5089,2057,6,1,2.75,2.75
5090,2057,1,1,3.0,3.0
5091,2057,8,1,6.5,6.5
5092,2058,10,1,4.75,4.75
5093,2059,5,1,4.0,4.0
5094,2059,10,1,4.75,4.75
5095,2060,10,1,4.75,4.75
5096,2060,8,1,6.5,6.5
5097,2060,3,1,4.25,4.25
5098,2060,1,1,3.0,3.0
5099,2061,5,1,4.0,4.0
5100,2061,1,1,3.0,3.0
5101,2062,5,1,4.0,4.0
5102,2062,8,1,6.5,6.5
5103,2062,2,1,4.5,4.5
5104,2063,10,1,4.75,4.75
5105,2063,4,1,5.25,5.25
5106,2063,7,1,3.25,3.25
5107,2064,1,1,3.0,3.0
5108,2065,2,1,4.5,4.5
5109,2065,1,1,3.0,3.0
5110,2065,6,1,2.75,2.75
5111,2066,9,1,7.0,7.0
5112,2066,1,1,3.0,3.0
5113,2066,10,1,4.75,4.75
5114,2066,3,1,4.25,4.25
5115,2067,4,1,5.25,5.25
5116,2067,9,1,7.0,7.0
5117,2068,3,1,4.25,4.25
5118,2068,6,1,2.75,2.75
5119,2069,10,1,4.75,4.75
5120,2069,9,1,7.0,7.0
5121,2069,7,1,3.25,3.25
5122,2070,3,1,4.25,4.25
5123,2070,3,1,4.25,4.25
5124,2070,8,1,6.5,6.5
5125,2071,10,1,4.75,4.75
5126,2071,7,1,3.25,3.25
5127,2071,6,1,2.75,2.75
5128,2072,9,1,7.0,7.0
5129,2072,3,1,4.25,4.25
5130,2073,6,1,2.75,2.75
5131,2073,1,1,3.0,3.0
5132,2073,3,1,4.25,4.25
5133,2073,1,1,3.0,3.0
5134,2074,2,1,4.5,4.5
5135,2074,4,1,5.25,5.25
5136,2075,2,1,4.5,4.5
5137,2075,4,1,5.25,5.25
5138,2075,1,1,3.0,3.0
5139,2076,7,1,3.25,3.25
5140,2076,9,1,7.0,7.0
5141,2077,5,1,4.0,4.0
5142,2077,9,1,7.0,7.0
5143,2077,9,1,7.0,7.0
5144,2078,8,1,6.5,6.5
5145,2078,4,1,5.25,5.25
5146,2079,7,1,3.25,3.25
5147,2079,3,1,4.25,4.25
5148,2079,1,1,3.0,3.0
5149,2080,5,1,4.0,4.0
5150,2080,4,1,5.25,5.25
5151,2080,2,1,4.5,4.5
5152,2081,4,1,5.25,5.25
5153,2081,2,1,4.5,4.5
5154,2082,1,1,3.0,3.0
5155,2083,7,1,3.25,3.25
5156,2083,5,1,4.0,4.0
5157,2084,9,1,7.0,7.0
5158,2085,3,1,4.25,4.25
5159,2085,3,1,4.25,4.25
5160,2085,6,1,2.75,2.75
5161,2085,8,1,6.5,6.5
5162,2086,3,1,4.25,4.25
5163,2086,7,1,3.25,3.25
5164,2086,3,1,4.25,4.25
5165,2086,10,1,4.75,4.75
5166,2087,7,1,3.25,3.25
5167,2087,9,1,7.0,7.0
5168,2087,4,1,5.25,5.25
5169,2087,2,1,4.5,4.5
5170,2088,2,1,4.5,4.5
5171,2088,8,1,6.5,6.5
5172,2088,3,1,4.25,4.25
5173,2088,2,1,4.5,4.5
5174,2089,1,1,3.0,3.0
5175,2089,6,1,2.75,2.75
5176,2090,3,1,4.25,4.25
5177,2090,2,1,4.5,4.5
5178,2090,7,1,3.25,3.25
5179,2090,6,1,2.75,2.75
5180,2091,3,1,4.25,4.25
5181,2091,6,1,2.75,2.75
5182,2092,5,1,4.0,4.0
5183,2092,7,1,3.25,3.25
5184,2092,2,1,4.5,4.5
5185,2093,4,1,5.25,5.25
5186,2093,3,1,4.25,4.25
5187,2093,7,1,3.25,3.25
5188,2093,5,1,4.0,4.0
5189,2094,8,1,6.5,6.5
5190,2094,10,1,4.75,4.75
5191,2095,8,1,6.5,6.5
5192,2095,2,1,4.5,4.5
5193,2096,9,1,7.0,7.0
5194,2096,8,1,6.5,6.5
5195,2096,2,1,4.5,4.5
5196,2096,4,1,5.25,5.25
5197,2097,3,1,4.25,4.25
5198,2097,1,1,3.0,3.0
5199,2098,7,1,3.25,3.25
5200,2098,1,1,3.0,3.0
5201,2098,9,1,7.0,7.0
5202,2099,9,1,7.0,7.0
5203,2099,8,1,6.5,6.5
5204,2099,10,1,4.75,4.75
5205,2100,4,1,5.25,5.25
5206,2100,6,1,2.75,2.75
5207,2100,9,1,7.0,7.0
5208,2101,1,1,3.0,3.0
5209,2102,7,1,3.25,3.25
5210,2102,2,1,4.5,4.5
5211,2103,3,1,4.25,4.25
5212,2103,4,1,5.25,5.25
5213,2103,10,1,4.75,4.75
5214,2104,1,1,3.0,3.0
5215,2104,2,1,4.5,4.5
5216,2104,5,1,4.0,4.0
5217,2105,10,1,4.75,4.75
5218,2106,2,1,4.5,4.5
5219,2106,4,1,5.25,5.25
5220,2106,10,1,4.75,4.75
5221,2106,8,1,6.5,6.5
5222,2107,1,1,3.0,3.0
5223,2107,3,1,4.25,4.25
5224,2107,3,1,4.25,4.25
5225,2107,2,1,4.5,4.5
5226,2108,8,1,6.5,6.5
5227,2108,3,1,4.25,4.25
5228,2108,1,1,3.0,3.0
5229,2108,2,1,4.5,4.5
5230,2109,3,1,4.25,4.25
5231,2110,3,1,4.25,4.25
5232,2110,6,1,2.75,2.75
5233,2110,9,1,7.0,7.0
5234,2110,8,1,6.5,6.5
5235,2111,5,1,4.0,4.0
5236,2112,9,1,7.0,7.0
5237,2112,1,1,3.0,3.0
5238,2113,3,1,4.25,4.25
5239,2114,9,1,7.0,7.0
5240,2115,1,1,3.0,3.0
5241,2115,10,1,4.75,4.75
5242,2115,6,1,2.75,2.75
5243,2116,3,1,4.25,4.25
5244,2116,1,1,3.0,3.0
5245,2116,10,1,4.75,4.75
5246,2116,4,1,5.25,5.25
5247,2117,4,1,5.25,5.25
5248,2118,10,1,4.75,4.75
5249,2118,8,1,6.5,6.5
5250,2119,2,1,4.5,4.5
5251,2119,3,1,4.25,4.25
5252,2119,5,1,4.0,4.0
5253,2119,4,1,5.25,5.25
5254,2120,5,1,4.0,4.0
5255,2120,3,1,4.25,4.25
5256,2120,4,1,5.25,5.25
5257,2120,1,1,3.0,3.0
5258,2121,3,1,4.25,4.25
5259,2122,10,1,4.75,4.75
5260,2122,3,1,4.25,4.25
5261,2122,8,1,6.5,6.5
5262,2123,2,1,4.5,4.5
5263,2123,7,1,3.25,3.25
5264,2123,7,1,3.25,3.25
5265,2123,10,1,4.75,4.75
5266,2124,5,1,4.0,4.0
5267,2124,3,1,4.25,4.25
5268,2124,1,1,3.0,3.0
5269,2125,1,1,3.0,3.0
5270,2126,6,1,2.75,2.75
5271,2126,7,1,3.25,3.25
5272,2126,5,1,4.0,4.0
5273,2126,10,1,4.75,4.75
5274,2127,7,1,3.25,3.25
5275,2127,3,1,4.25,4.25
5276,2127,4,1,5.25,5.25
5277,2128,9,1,7.0,7.0
5278,2129,2,1,4.5,4.5
5279,2129,8,1,6.5,6.5
5280,2130,6,1,2.75,2.75
5281,2131,6,1,2.75,2.75
5282,2132,7,1,3.25,3.25
5283,2133,4,1,5.25,5.25
5284,2133,6,1,2.75,2.75
5285,2133,2,1,4.5,4.5
5286,2133,1,1,3.0,3.0
5287,2134,4,1,5.25,5.25
5288,2134,7,1,3.25,3.25
5289,2134,3,1,4.25,4.25
5290,2135,10,1,4.75,4.75
5291,2136,7,1,3.25,3.25
5292,2136,7,1,3.25,3.25
5293,2136,10,1,4.75,4.75
5294,2136,5,1,4.0,4.0
5295,2137,6,1,2.75,2.75
5296,2138,8,1,6.5,6.5
5297,2138,5,1,4.0,4.0
5298,2139,2,1,4.5,4.5
5299,2139,6,1,2.75,2.75
5300,2140,1,1,3.0,3.0
5301,2141,5,1,4.0,4.0
5302,2142,8,1,6.5,6.5
5303,2143,5,1,4.0,4.0
5304,2144,9,1,7.0,7.0
5305,2144,9,1,7.0,7.0
5306,2145,6,1,2.75,2.75
5307,2146,3,1,4.25,4.25
5308,2146,1,1,3.0,3.0
5309,2146,5,1,4.0,4.0
5310,2147,10,1,4.75,4.75
5311,2147,8,1,6.5,6.5
5312,2147,7,1,3.25,3.25
5313,2148,4,1,5.25,5.25
5314,2149,7,1,3.25,3.25
5315,2149,10,1,4.75,4.75
5316,2149,9,1,7.0,7.0
5317,2149,5,1,4.0,4.0
5318,2150,4,1,5.25,5.25
5319,2150,8,1,6.5,6.5
5320,2151,3,1,4.25,4.25
5321,2151,4,1,5.25,5.25
5322,2151,9,1,7.0,7.0
5323,2151,10,1,4.75,4.75
5324,2152,1,1,3.0,3.0
5325,2152,2,1,4.5,4.5
5326,2152,5,1,4.0,4.0
5327,2152,3,1,4.25,4.25
5328,2153,8,1,6.5,6.5
5329,2153,1,1,3.0,3.0
5330,2154,1,1,3.0,3.0
5331,2154,5,1,4.0,4.0
5332,2155,10,1,4.75,4.75
5333,2155,10,1,4.75,4.75
5334,2155,9,1,7.0,7.0
5335,2156,9,1,7.0,7.0
5336,2157,2,1,4.5,4.5
5337,2158,3,1,4.25,4.25
5338,2158,2,1,4.5,4.5
5339,2159,9,1,7.0,7.0
5340,2159,6,1,2.75,2.75
5341,2159,8,1,6.5,6.5
5342,2159,1,1,3.0,3.0
5343,2160,8,1,6.5,6.5
5344,2160,6,1,2.75,2.75
5345,2160,8,1,6.5,6.5
5346,2160,2,1,4.5,4.5
5347,2161,10,1,4.75,4.75
5348,2161,7,1,3.25,3.25
5349,2161,2,1,4.5,4.5
5350,2162,9,1,7.0,7.0
5351,2162,8,1,6.5,6.5
5352,2163,9,1,7.0,7.0
5353,2163,9,1,7.0,7.0
5354,2163,3,1,4.25,4.25
5355,2163,8,1,6.5,6.5
5356,2164,5,1,4.0,4.0
5357,2165,5,1,4.0,4.0
5358,2166,1,1,3.0,3.0
5359,2166,8,1,6.5,6.5
5360,2166,9,1,7.0,7.0
5361,2166,4,1,5.25,5.25
5362,2167,7,1,3.25,3.25
5363,2167,6,1,2.75,2.75
5364,2167,2,1,4.5,4.5
5365,2168,5,1,4.0,4.0
5366,2168,1,1,3.0,3.0
5367,2169,7,1,3.25,3.25
5368,2169,9,1,7.0,7.0
5369,2169,4,1,5.25,5.25
5370,2169,5,1,4.0,4.0
5371,2170,2,1,4.5,4.5
5372,2170,8,1,6.5,6.5
5373,2171,7,1,3.25,3.25
5374,2172,5,1,4.0,4.0
5375,2172,9,1,7.0,7.0
5376,2172,9,1,7.0,7.0
5377,2172,3,1,4.25,4.25
5378,2173,9,1,7.0,7.0
5379,2173,7,1,3.25,3.25
5380,2173,9,1,7.0,7.0
5381,2174,3,1,4.25,4.25
5382,2174,5,1,4.0,4.0
5383,2174,7,1,3.25,3.25
5384,2174,8,1,6.5,6.5
5385,2175,1,1,3.0,3.0
5386,2175,10,1,4.75,4.75
5387,2175,2,1,4.5,4.5
5388,2175,2,1,4.5,4.5
5389,2176,6,1,2.75,2.75
5390,2176,10,1,4.75,4.75
5391,2177,4,1,5.25,5.25
5392,2178,6,1,2.75,2.75
5393,2179,6,1,2.75,2.75
5394,2179,1,1,3.0,3.0
5395,2179,3,1,4.25,4.25
5396,2179,6,1,2.75,2.75
5397,2180,10,1,4.75,4.75
5398,2181,5,1,4.0,4.0
5399,2181,5,1,4.0,4.0
5400,2182,8,1,6.5,6.5
5401,2183,10,1,4.75,4.75
5402,2183,9,1,7.0,7.0
5403,2183,10,1,4.75,4.75
5404,2184,8,1,6.5,6.5
5405,2184,9,1,7.0,7.0
5406,2184,3,1,4.25,4.25
5407,2184,2,1,4.5,4.5
5408,2185,9,1,7.0,7.0
5409,2185,2,1,4.5,4.5
5410,2185,4,1,5.25,5.25
5411,2185,6,1,2.75,2.75
5412,2186,10,1,4.75,4.75
5413,2186,7,1,3.25,3.25
5414,2187,9,1,7.0,7.0
5415,2187,7,1,3.25,3.25
5416,2187,10,1,4.75,4.75
5417,2188,10,1,4.75,4.75
5418,2188,5,1,4.0,4.0
5419,2188,6,1,2.75,2.75
5420,2189,10,1,4.75,4.75
5421,2190,4,1,5.25,5.25
5422,2190,7,1,3.25,3.25
5423,2190,1,1,3.0,3.0
5424,2191,7,1,3.25,3.25
5425,2192,7,1,3.25,3.25
5426,2192,6,1,2.75,2.75
5427,2193,6,1,2.75,2.75
5428,2193,10,1,4.75,4.75
5429,2193,1,1,3.0,3.0
5430,2194,10,1,4.75,4.75
5431,2195,1,1,3.0,3.0
5432,2195,5,1,4.0,4.0
5433,2196,7,1,3.25,3.25
5434,2196,8,1,6.5,6.5
5435,2196,7,1,3.25,3.25
5436,2196,1,1,3.0,3.0
5437,2197,5,1,4.0,4.0
5438,2198,5,1,4.0,4.0
5439,2198,6,1,2.75,2.75
5440,2198,4,1,5.25,5.25
5441,2198,4,1,5.25,5.25
5442,2199,7,1,3.25,3.25
5443,2199,7,1,3.25,3.25
5444,2199,3,1,4.25,4.25
5445,2200,2,1,4.5,4.5
5446,2201,1,1,3.0,3.0
5447,2201,1,1,3.0,3.0
5448,2202,3,1,4.25,4.25
5449,2202,5,1,4.0,4.0
5450,2203,5,1,4.0,4.0
5451,2203,7,1,3.25,3.25
5452,2203,3,1,4.25,4.25
5453,2203,6,1,2.75,2.75
5454,2204,3,1,4.25,4.25
5455,2205,1,1,3.0,3.0
5456,2206,8,1,6.5,6.5
5457,2206,9,1,7.0,7.0
5458,2206,3,1,4.25,4.25
5459,2206,4,1,5.25,5.25
5460,2207,3,1,4.25,4.25
5461,2207,7,1,3.25,3.25
5462,2207,5,1,4.0,4.0
5463,2207,3,1,4.25,4.25
5464,2208,1,1,3.0,3.0
5465,2208,4,1,5.25,5.25
5466,2209,4,1,5.25,5.25
5467,2209,7,1,3.25,3.25
5468,2209,6,1,2.75,2.75
5469,2210,3,1,4.25,4.25
5470,2210,6,1,2.75,2.75
5471,2210,5,1,4.0,4.0
5472,2211,9,1,7.0,7.0
5473,2212,1,1,3.0,3.0
5474,2212,1,1,3.0,3.0
5475,2212,7,1,3.25,3.25
5476,2213,8,1,6.5,6.5
5477,2213,6,1,2.75,2.75
5478,2213,3,1,4.25,4.25
5479,2214,8,1,6.5,6.5
5480,2214,5,1,4.0,4.0
5481,2215,8,1,6.5,6.5
5482,2216,3,1,4.25,4.25
5483,2216,8,1,6.5,6.5
5484,2216,3,1,4.25,4.25
5485,2217,2,1,4.5,4.5
5486,2217,8,1,6.5,6.5
5487,2218,10,1,4.75,4.75
5488,2219,6,1,2.75,2.75
5489,2219,4,1,5.25,5.25
5490,2219,1,1,3.0,3.0
5491,2220,5,1,4.0,4.0
5492,2220,10,1,4.75,4.75
5493,2221,1,1,3.0,3.0
5494,2222,7,1,3.25,3.25
5495,2223,7,1,3.25,3.25
5496,2224,9,1,7.0,7.0
5497,2225,8,1,6.5,6.5
5498,2225,9,1,7.0,7.0
5499,2226,10,1,4.75,4.75
5500,2226,2,1,4.5,4.5
5501,2227,10,1,4.75,4.75
5502,2227,10,1,4.75,4.75
5503,2227,10,1,4.75,4.75
5504,2227,7,1,3.25,3.25
5505,2228,6,1,2.75,2.75
5506,2228,8,1,6.5,6.5
5507,2228,10,1,4.75,4.75
5508,2229,3,1,4.25,4.25
5509,2229,5,1,4.0,4.0
5510,2229,7,1,3.25,3.25
5511,2229,4,1,5.25,5.25
5512,2230,3,1,4.25,4.25
5513,2230,5,1,4.0,4.0
5514,2230,3,1,4.25,4.25
5515,2231,3,1,4.25,4.25
5516,2231,9,1,7.0,7.0
5517,2231,4,1,5.25,5.25
5518,2231,4,1,5.25,5.25
5519,2232,1,1,3.0,3.0
5520,2232,7,1,3.25,3.25
5521,2232,3,1,4.25,4.25
5522,2232,10,1,4.75,4.75
5523,2233,3,1,4.25,4.25
5524,2233,3,1,4.25,4.25
5525,2234,4,1,5.25,5.25
5526,2234,3,1,4.25,4.25
5527,2235,7,1,3.25,3.25
5528,2235,7,1,3.25,3.25
5529,2235,2,1,4.5,4.5
5530,2235,1,1,3.0,3.0
5531,2236,2,1,4.5,4.5
5532,2236,1,1,3.0,3.0
5533,2236,9,1,7.0,7.0
5534,2236,2,1,4.5,4.5
5535,2237,5,1,4.0,4.0
5536,2238,4,1,5.25,5.25
5537,2238,2,1,4.5,4.5
5538,2238,10,1,4.75,4.75
5539,2239,9,1,7.0,7.0
5540,2239,3,1,4.25,4.25
5541,2239,4,1,5.25,5.25
5542,2239,6,1,2.75,2.75
5543,2240,1,1,3.0,3.0
5544,2241,7,1,3.25,3.25
5545,2241,3,1,4.25,4.25
5546,2241,1,1,3.0,3.0
5547,2241,6,1,2.75,2.75
5548,2242,2,1,4.5,4.5
5549,2242,6,1,2.75,2.75
5550,2242,1,1,3.0,3.0
5551,2242,1,1,3.0,3.0
5552,2243,5,1,4.0,4.0
5553,2243,2,1,4.5,4.5
5554,2243,2,1,4.5,4.5
5555,2243,1,1,3.0,3.0
5556,2244,5,1,4.0,4.0
5557,2244,1,1,3.0,3.0
5558,2245,10,1,4.75,4.75
5559,2245,10,1,4.75,4.75
5560,2245,5,1,4.0,4.0
5561,2245,10,1,4.75,4.75
5562,2246,9,1,7.0,7.0
5563,2246,4,1,5.25,5.25
5564,2246,7,1,3.25,3.25
5565,2247,7,1,3.25,3.25
5566,2247,9,1,7.0,7.0
5567,2248,7,1,3.25,3.25
5568,2248,10,1,4.75,4.75
5569,2249,9,1,7.0,7.0
5570,2249,9,1,7.0,7.0
5571,2249,9,1,7.0,7.0
5572,2249,10,1,4.75,4.75
5573,2250,6,1,2.75,2.75
5574,2251,10,1,4.75,4.75
5575,2252,1,1,3.0,3.0
5576,2252,2,1,4.5,4.5
5577,2253,1,1,3.0,3.0
5578,2253,5,1,4.0,4.0
5579,2253,2,1,4.5,4.5
5580,2253,9,1,7.0,7.0
5581,2254,8,1,6.5,6.5
5582,2255,5,1,4.0,4.0
5583,2255,2,1,4.5,4.5
5584,2255,3,1,4.25,4.25
5585,2255,8,1,6.5,6.5
5586,2256,2,1,4.5,4.5
5587,2257,7,1,3.25,3.25
5588,2257,5,1,4.0,4.0
5589,2258,9,1,7.0,7.0
5590,2258,10,1,4.75,4.75
5591,2258,2,1,4.5,4.5
5592,2259,2,1,4.5,4.5
5593,2259,9,1,7.0,7.0
5594,2260,1,1,3.0,3.0
5595,2260,6,1,2.75,2.75
5596,2260,7,1,3.25,3.25
5597,2260,9,1,7.0,7.0
5598,2261,6,1,2.75,2.75
5599,2261,8,1,6.5,6.5
5600,2262,7,1,3.25,3.25
5601,2263,1,1,3.0,3.0
5602,2263,8,1,6.5,6.5
5603,2263,3,1,4.25,4.25
5604,2264,9,1,7.0,7.0
5605,2264,3,1,4.25,4.25
5606,2265,1,1,3.0,3.0
5607,2265,1,1,3.0,3.0
5608,2265,2,1,4.5,4.5
5609,2266,5,1,4.0,4.0
5610,2266,8,1,6.5,6.5
5611,2267,7,1,3.25,3.25
5612,2268,2,1,4.5,4.5
5613,2268,1,1,3.0,3.0
5614,2268,6,1,2.75,2.75
5615,2268,9,1,7.0,7.0
5616,2269,10,1,4.75,4.75
